depart;destination;durée
GUIPEL;PLEUGUENEUC;1682.1
GUIPEL;LOURMAIS;1611.5
GUIPEL;LIFFRÉ;1848.3
GUIPEL;PLEUMELEUC;1905.2
GUIPEL;IRODOUËR;1877.0
GUIPEL;SAINT-GILLES;1798.3
GUIPEL;THORIGNÉ-FOUILLARD;1501.9
GUIPEL;RIMOU;1712.5
GUIPEL;SAINT-PERN;1738.4
GUIPEL;SAINT-JUDOCE;1952.8
GUIPEL;BAZOUGES-LA-PÉROUSE;2026.0
LAILLÉ;LAILLÉ;0.0
LAILLÉ;ORGÈRES;873.8
LAILLÉ;BOURG-DES-COMPTES;1066.7
LAILLÉ;PONT-PÉAN;886.2
LAILLÉ;CREVIN;940.7
LAILLÉ;GUICHEN;1150.9
LAILLÉ;BRUZ;1083.1
LAILLÉ;CHANTELOUP;1179.6
LAILLÉ;BOURGBARRÉ;1236.0
LAILLÉ;LE PETIT-FOUGERAY;1211.9
LAILLÉ;SAINT-ERBLON;1110.5
LAILLÉ;POLIGNÉ;1090.0
LAILLÉ;SAINT-SENOUX;1560.1
LAILLÉ;CHARTRES-DE-BRETAGNE;1117.6
LAILLÉ;PANCÉ;1261.8
LAILLÉ;PLÉCHÂTEL;1645.7
LAILLÉ;GOVEN;1569.6
LAILLÉ;NOYAL-CHÂTILLON-SUR-SEICHE;1068.8
LAILLÉ;CHAVAGNE;1454.4
LAILLÉ;LE SEL-DE-BRETAGNE;1344.7
LAILLÉ;SAULNIÈRES;1518.5
LAILLÉ;CORPS-NUDS;1531.4
LAILLÉ;LASSY;1859.0
LAILLÉ;GUIGNEN;1636.6
LAILLÉ;BRIE;1422.6
LAILLÉ;SAINT-JACQUES-DE-LA-LANDE;1389.7
LAILLÉ;SAINT-MALO-DE-PHILY;2025.1
LAILLÉ;VERN-SUR-SEICHE;1297.1
LAILLÉ;LA BOSSE-DE-BRETAGNE;1674.1
LAILLÉ;NOUVOITOU;1786.5
LAILLÉ;BRÉAL-SOUS-MONTFORT;1709.8
LAILLÉ;LE RHEU;1664.9
LAILLÉ;TRESBŒUF;1613.9
LAILLÉ;BAIN-DE-BRETAGNE;1622.0
LAILLÉ;CHANTEPIE;1445.8
LAILLÉ;RENNES;1710.2
LAILLÉ;BAULON;2052.6
LAILLÉ;LA CHAPELLE-BOUËXIC;2017.8
LAILLÉ;MORDELLES;1733.8
LAILLÉ;JANZÉ;1908.6
LAILLÉ;DOMLOUP;1963.3
LAILLÉ;LOHÉAC;1942.2
LAILLÉ;VEZIN-LE-COQUET;1775.6
LAILLÉ;AMANLIS;1971.9
LAILLÉ;SAINT-THURIAL;2273.2
LAILLÉ;GUIPRY-MESSAC;1889.7
LAILLÉ;LA COUYÈRE;1963.0
LAILLÉ;BOVEL;2463.6
LAILLÉ;MERNEL;2434.1
LAILLÉ;LA NOË-BLANCHE;1928.9
LAILLÉ;CESSON-SÉVIGNÉ;1762.7
LAILLÉ;ERCÉ-EN-LAMÉE;1797.6
LAILLÉ;LALLEU;2155.7
LAILLÉ;L'HERMITAGE;2013.4
LAILLÉ;LE VERGER;2141.4
LAILLÉ;CHÂTEAUGIRON;1964.0
LAILLÉ;CINTRÉ;2290.4
LAILLÉ;SAINTE-COLOMBE;2251.3
LAILLÉ;TALENSAC;2123.4
LAILLÉ;MONTGERMONT;1847.5
LAILLÉ;PACÉ;1961.9
LAILLÉ;ESSÉ;2402.9
LAILLÉ;LA CHAPELLE-THOUARAULT;2199.2
LAILLÉ;NOYAL-SUR-VILAINE;1916.1
LAILLÉ;LIEURON;2222.4
LAILLÉ;SAINT-GRÉGOIRE;1807.3
LAILLÉ;PIRÉ-CHANCÉ;2310.0
LAILLÉ;SAINT-SULPICE-DES-LANDES;2324.4
LAILLÉ;LE THEIL-DE-BRETAGNE;2071.8
LAILLÉ;VAL D'ANAST;2531.2
MERNEL;MERNEL;0.0
MERNEL;VAL D'ANAST;708.2
MERNEL;LA CHAPELLE-BOUËXIC;725.2
MERNEL;LIEURON;856.1
MERNEL;LOHÉAC;845.2
MERNEL;BOVEL;1173.9
MERNEL;GUIGNEN;901.3
MERNEL;SAINT-SÉGLIN;1095.1
MERNEL;LES BRULAIS;1002.6
MERNEL;PIPRIAC;1203.5
MERNEL;BRUC-SUR-AFF;1422.1
MERNEL;LOUTEHEL;1181.9
MERNEL;MAXENT;1132.5
MERNEL;COMBLESSAC;1194.0
MERNEL;LASSY;1308.0
MERNEL;BAULON;1286.9
MERNEL;SAINT-SENOUX;1405.7
MERNEL;SAINT-MALO-DE-PHILY;1554.9
MERNEL;GUIPRY-MESSAC;1310.4
MERNEL;GUER;1228.5
MERNEL;PLÉLAN-LE-GRAND;1443.8
MERNEL;GUICHEN;1392.8
MERNEL;SAINT-THURIAL;1982.4
MERNEL;GOVEN;1568.5
MERNEL;SAINT-GANTON;1738.4
MERNEL;SAINT-JUST;1604.6
MERNEL;TREFFENDEL;2104.6
MERNEL;SIXT-SUR-AFF;2060.0
MERNEL;SAINT-MALO-DE-BEIGNON;1698.0
MERNEL;CARENTOIR;1733.9
MERNEL;PLÉCHÂTEL;2086.6
MERNEL;BOURG-DES-COMPTES;1786.7
MERNEL;PORCARO;1603.0
MERNEL;MONTERFIL;2134.6
MERNEL;BRÉAL-SOUS-MONTFORT;2024.0
MERNEL;MONTENEUF;1666.9
MERNEL;LAILLÉ;2420.0
MERNEL;LA NOË-BLANCHE;2146.0
MERNEL;SAINT-PÉRAN;1998.6
MERNEL;LE VERGER;2196.4
MERNEL;RENAC;1722.8
MERNEL;LANGON;1936.0
MERNEL;BEIGNON;2010.2
MERNEL;COURNON;2357.2
MERNEL;POLIGNÉ;2211.8
MERNEL;CHAVAGNE;2024.2
MERNEL;BRUZ;1742.0
MERNEL;TALENSAC;2403.7
MERNEL;SAINTE-ANNE-SUR-VILAINE;2499.3
MERNEL;LA GACILLY;2183.1
MERNEL;LA CHAPELLE-DE-BRAIN;2068.1
MERNEL;CREVIN;2039.9
MERNEL;BAIN-DE-BRETAGNE;2442.7
MERNEL;MORDELLES;2301.1
MERNEL;PAIMPONT;2130.8
MERNEL;TRÉAL;2323.3
MERNEL;PANCÉ;2361.0
MERNEL;SAINT-NICOLAS-DU-TERTRE;2427.9
MERNEL;BAINS-SUR-OUST;2214.4
MERNEL;RÉMINIAC;2195.2
MERNEL;SAINTE-MARIE;2037.9
MERNEL;PONT-PÉAN;2154.2
MERNEL;AUGAN;2285.1
MERNEL;CINTRÉ;2785.9
MERNEL;ORGÈRES;2456.4
MERNEL;LE PETIT-FOUGERAY;2315.6
MERNEL;MONTFORT-SUR-MEU;2721.8
MERNEL;CAMPÉNÉAC;2249.3
MERNEL;CHANTELOUP;2452.0
MERNEL;CHARTRES-DE-BRETAGNE;1888.0
MINIAC-MORVAN;MINIAC-MORVAN;0.0
MINIAC-MORVAN;CHÂTEAUNEUF-D'ILLE-ET-VILAINE;527.1
MINIAC-MORVAN;PLERGUER;652.0
MINIAC-MORVAN;PLEUDIHEN-SUR-RANCE;537.2
MINIAC-MORVAN;LE TRONCHET;1132.1
MINIAC-MORVAN;LA VILLE-ÈS-NONAIS;793.9
MINIAC-MORVAN;LILLEMER;1148.2
MINIAC-MORVAN;ROZ-LANDRIEUX;843.2
MINIAC-MORVAN;SAINT-GUINOUX;899.5
MINIAC-MORVAN;SAINT-PÈRE-MARC-EN-POULET;923.1
MINIAC-MORVAN;SAINT-SULIAC;951.8
MINIAC-MORVAN;LA FRESNAIS;1302.9
MINIAC-MORVAN;SAINT-HÉLEN;937.4
MINIAC-MORVAN;LA VICOMTÉ-SUR-RANCE;881.8
MINIAC-MORVAN;MESNIL-ROC'H;1101.2
MINIAC-MORVAN;PLOUËR-SUR-RANCE;1110.5
MINIAC-MORVAN;LANGROLAY-SUR-RANCE;1065.6
MINIAC-MORVAN;BAGUER-MORVAN;1451.8
MINIAC-MORVAN;LA GOUESNIÈRE;996.8
MINIAC-MORVAN;SAINT-SAMSON-SUR-RANCE;1186.0
MINIAC-MORVAN;HIREL;1502.5
MINIAC-MORVAN;SAINT-JOUAN-DES-GUÉRETS;976.3
MINIAC-MORVAN;LE MINIHIC-SUR-RANCE;1268.9
MINIAC-MORVAN;SAINT-BENOÎT-DES-ONDES;1523.8
MINIAC-MORVAN;DOL-DE-BRETAGNE;1214.6
MINIAC-MORVAN;MONT-DOL;1247.2
MINIAC-MORVAN;PLESDER;1165.5
MINIAC-MORVAN;LANVALLAY;1233.7
MINIAC-MORVAN;BONNEMAIN;1377.5
MINIAC-MORVAN;LE VIVIER-SUR-MER;1549.1
MINIAC-MORVAN;TADEN;1310.7
MINIAC-MORVAN;LES CHAMPS-GÉRAUX;1341.3
MINIAC-MORVAN;SAINT-MÉLOIR-DES-ONDES;1189.5
MINIAC-MORVAN;PLEUGUENEUC;1242.6
MINIAC-MORVAN;PLESLIN-TRIGAVOU;1228.0
MINIAC-MORVAN;MEILLAC;1558.9
MINIAC-MORVAN;TRÉMÉREUC;1324.8
MINIAC-MORVAN;EPINIAC;1747.3
MINIAC-MORVAN;LA RICHARDAIS;1369.5
MINIAC-MORVAN;DINAN;1438.3
MINIAC-MORVAN;SAINT-MALO;1166.7
MINIAC-MORVAN;PLEURTUIT;1393.1
MINIAC-MORVAN;CHERRUEIX;1549.5
MINIAC-MORVAN;BAGUER-PICAN;1372.9
MINIAC-MORVAN;LOURMAIS;1620.5
MINIAC-MORVAN;CALORGUEN;1873.0
MINIAC-MORVAN;QUÉVERT;1528.2
MINIAC-MORVAN;SAINT-CARNÉ;1811.5
MINIAC-MORVAN;TRÉMEHEUC;1808.4
MINIAC-MORVAN;TRÉVÉRIEN;1536.9
MINIAC-MORVAN;ÉVRAN;1557.8
MINIAC-MORVAN;SAINT-COULOMB;1615.5
MINIAC-MORVAN;COMBOURG;1341.7
MINIAC-MORVAN;DINARD;1470.7
MINIAC-MORVAN;LA CHAPELLE-AUX-FILTZMÉENS;1621.3
MINIAC-MORVAN;LA BOUSSAC;1588.9
MINIAC-MORVAN;CANCALE;1547.2
MINIAC-MORVAN;BROUALAN;2056.2
MINIAC-MORVAN;SAINT-DOMINEUC;1241.0
MINIAC-MORVAN;SAINT-LUNAIRE;1641.5
MINIAC-MORVAN;LANGUENAN;1659.7
MINIAC-MORVAN;BEAUSSAIS-SUR-MER;1958.9
MINIAC-MORVAN;SAINT-BROLADRE;1601.0
MINIAC-MORVAN;BOBITAL;1676.3
MINIAC-MORVAN;AUCALEUC;1662.4
MINIAC-MORVAN;SAINT-JUDOCE;1797.7
MINIAC-MORVAN;TRÉLIVAN;1622.2
MINIAC-MORVAN;SAINT-ANDRÉ-DES-EAUX;1991.8
MINIAC-MORVAN;CUGUEN;2046.4
MINIAC-MORVAN;TRIMER;1473.6
LA NOË-BLANCHE;LA NOË-BLANCHE;0.0
LA NOË-BLANCHE;LA DOMINELAIS;823.4
LA NOË-BLANCHE;GUIPRY-MESSAC;852.8
LA NOË-BLANCHE;BAIN-DE-BRETAGNE;861.5
LA NOË-BLANCHE;GRAND-FOUGERAY;1102.2
LA NOË-BLANCHE;SAINTE-ANNE-SUR-VILAINE;1430.3
LA NOË-BLANCHE;PLÉCHÂTEL;1296.3
LA NOË-BLANCHE;SAINT-MALO-DE-PHILY;1641.7
LA NOË-BLANCHE;SAINT-SULPICE-DES-LANDES;1358.9
LA NOË-BLANCHE;SAINT-GANTON;1381.5
LA NOË-BLANCHE;LANGON;1600.0
LA NOË-BLANCHE;POLIGNÉ;1122.4
LA NOË-BLANCHE;SAINT-SENOUX;1683.7
LA NOË-BLANCHE;PANCÉ;1264.6
LA NOË-BLANCHE;ERCÉ-EN-LAMÉE;1377.2
LA NOË-BLANCHE;PIPRIAC;1410.4
LA NOË-BLANCHE;LOHÉAC;1436.2
LA NOË-BLANCHE;LA BOSSE-DE-BRETAGNE;1429.4
LA NOË-BLANCHE;BOURG-DES-COMPTES;1549.4
LA NOË-BLANCHE;LE SEL-DE-BRETAGNE;1360.9
LA NOË-BLANCHE;LIEURON;1676.8
LA NOË-BLANCHE;CREVIN;1361.1
LA NOË-BLANCHE;TRESBŒUF;1512.6
LA NOË-BLANCHE;TEILLAY;1761.1
LA NOË-BLANCHE;GUIGNEN;1765.0
LA NOË-BLANCHE;SAINT-JUST;1787.6
LA NOË-BLANCHE;LA CHAPELLE-DE-BRAIN;2231.9
LA NOË-BLANCHE;LE PETIT-FOUGERAY;1577.7
LA NOË-BLANCHE;RENAC;1905.8
LA NOË-BLANCHE;LALLEU;2098.9
LA NOË-BLANCHE;LAILLÉ;1971.1
LA NOË-BLANCHE;MERNEL;2151.8
LA NOË-BLANCHE;SAULNIÈRES;1590.7
LA NOË-BLANCHE;GUICHEN;2022.9
LA NOË-BLANCHE;BRUC-SUR-AFF;2051.2
LA NOË-BLANCHE;CHANTELOUP;1773.2
LA NOË-BLANCHE;LA COUYÈRE;1994.6
LA NOË-BLANCHE;LA CHAPELLE-BOUËXIC;2231.1
LA NOË-BLANCHE;THOURIE;2256.2
LA NOË-BLANCHE;SAINT-SÉGLIN;2309.5
LA NOË-BLANCHE;LASSY;2499.2
LA NOË-BLANCHE;VAL D'ANAST;2173.0
LA NOË-BLANCHE;ORGÈRES;1766.6
LA NOË-BLANCHE;SIXT-SUR-AFF;2418.3
LA NOË-BLANCHE;BRIE;1849.6
LA NOË-BLANCHE;BOURGBARRÉ;2128.8
LA NOË-BLANCHE;SAINTE-MARIE;2220.9
LA NOË-BLANCHE;SAINTE-COLOMBE;2194.5
LA NOË-BLANCHE;BOVEL;2755.4
LA NOË-BLANCHE;PONT-PÉAN;1823.5
LA NOË-BLANCHE;GOVEN;2292.4
LA NOË-BLANCHE;CORPS-NUDS;2278.6
LA NOË-BLANCHE;JANZÉ;2137.6
LA NOË-BLANCHE;BRUZ;2156.8
LA NOË-BLANCHE;BAINS-SUR-OUST;2397.4
LA NOË-BLANCHE;BAULON;2692.8
LA NOË-BLANCHE;LES BRULAIS;2425.2
LA NOË-BLANCHE;COËSMES;2446.9
LA NOË-BLANCHE;SAINT-ERBLON;1983.0
LA NOË-BLANCHE;COMBLESSAC;2616.6
LA NOË-BLANCHE;COURNON;2715.5
LA NOË-BLANCHE;LE THEIL-DE-BRETAGNE;2354.5
LA NOË-BLANCHE;CHARTRES-DE-BRETAGNE;1990.1
LA NOË-BLANCHE;CHAVAGNE;2326.9
LA NOË-BLANCHE;NOYAL-CHÂTILLON-SUR-SEICHE;1941.3
LA NOË-BLANCHE;REDON;2499.5
LA NOË-BLANCHE;AMANLIS;2487.6
LA NOË-BLANCHE;CARENTOIR;2911.0
LA NOË-BLANCHE;BRÉAL-SOUS-MONTFORT;2722.7
LA NOË-BLANCHE;ESSÉ;2685.6
PIPRIAC;PIPRIAC;0.0
PIPRIAC;BRUC-SUR-AFF;721.3
PIPRIAC;LIEURON;530.8
PIPRIAC;SAINT-GANTON;740.3
PIPRIAC;SAINT-JUST;602.2
PIPRIAC;LOHÉAC;547.7
PIPRIAC;GUIPRY-MESSAC;558.0
PIPRIAC;SAINT-SÉGLIN;979.6
PIPRIAC;SIXT-SUR-AFF;1088.4
PIPRIAC;MERNEL;1196.4
PIPRIAC;RENAC;720.4
PIPRIAC;LANGON;937.9
PIPRIAC;VAL D'ANAST;1137.8
PIPRIAC;SAINT-MALO-DE-PHILY;1141.8
PIPRIAC;LA CHAPELLE-DE-BRAIN;1065.7
PIPRIAC;COMBLESSAC;1398.1
PIPRIAC;SAINTE-ANNE-SUR-VILAINE;1501.2
PIPRIAC;LES BRULAIS;1385.5
PIPRIAC;LA NOË-BLANCHE;1393.6
PIPRIAC;COURNON;1385.6
PIPRIAC;GUIGNEN;843.4
PIPRIAC;LA CHAPELLE-BOUËXIC;1342.6
PIPRIAC;SAINTE-MARIE;1035.5
PIPRIAC;BAINS-SUR-OUST;1212.0
PIPRIAC;CARENTOIR;1581.1
PIPRIAC;SAINT-SENOUX;1220.9
PIPRIAC;BOVEL;1720.2
PIPRIAC;LA GACILLY;1211.5
PIPRIAC;PLÉCHÂTEL;1673.5
PIPRIAC;LOUTEHEL;1559.4
PIPRIAC;GUER;1606.0
PIPRIAC;GRAND-FOUGERAY;1952.3
PIPRIAC;LASSY;1577.6
PIPRIAC;MAXENT;1562.1
PIPRIAC;REDON;1314.1
PIPRIAC;SAINT-VINCENT-SUR-OUST;1746.8
PIPRIAC;BAIN-DE-BRETAGNE;1690.3
PIPRIAC;BOURG-DES-COMPTES;1563.8
PIPRIAC;BAULON;1771.2
PIPRIAC;LA DOMINELAIS;1932.8
PIPRIAC;GUICHEN;1169.9
PIPRIAC;SAINT-NICOLAS-DU-TERTRE;1677.3
PIPRIAC;SAINT-PERREUX;1541.1
PIPRIAC;MONTENEUF;2044.4
PIPRIAC;LES FOUGERÊTS;1548.2
PIPRIAC;POLIGNÉ;1631.5
PIPRIAC;SAINT-MALO-DE-BEIGNON;2075.5
PIPRIAC;TRÉAL;2158.9
PIPRIAC;SAINT-JEAN-LA-POTERIE;1776.7
PIPRIAC;GOVEN;1370.8
PIPRIAC;PORCARO;1980.5
PIPRIAC;PLÉLAN-LE-GRAND;1873.4
PIPRIAC;LAILLÉ;2197.1
PIPRIAC;PANCÉ;1773.7
PIPRIAC;SAINT-SULPICE-DES-LANDES;2468.3
PIPRIAC;RÉMINIAC;2572.7
PIPRIAC;PEILLAC;1957.1
PIPRIAC;SAINT-THURIAL;2466.7
PIPRIAC;SAINT-MARTIN-SUR-OUST;2492.5
PIPRIAC;CREVIN;1817.0
PIPRIAC;SAINT-JACUT-LES-PINS;2110.4
PIPRIAC;BEIGNON;2387.7
PIPRIAC;TREFFENDEL;2362.1
PIPRIAC;ALLAIRE;2167.0
PIPRIAC;RUFFIAC;2057.4
PIPRIAC;LE PETIT-FOUGERAY;2086.8
PIPRIAC;LE SEL-DE-BRETAGNE;1870.0
PIPRIAC;RIEUX;1881.6
PIPRIAC;LA BOSSE-DE-BRETAGNE;1938.5
PIPRIAC;AUGAN;2662.6
SAINT-AUBIN-DES-LANDES;SAINT-AUBIN-DES-LANDES;0.0
SAINT-AUBIN-DES-LANDES;CORNILLÉ;324.8
SAINT-AUBIN-DES-LANDES;POCÉ-LES-BOIS;371.9
SAINT-AUBIN-DES-LANDES;CHAMPEAUX;1223.6
SAINT-AUBIN-DES-LANDES;SAINT-JEAN-SUR-VILAINE;686.2
SAINT-AUBIN-DES-LANDES;SAINT-DIDIER;537.5
SAINT-AUBIN-DES-LANDES;TORCÉ;584.7
SAINT-AUBIN-DES-LANDES;LOUVIGNÉ-DE-BAIS;795.9
SAINT-AUBIN-DES-LANDES;ÉTRELLES;822.4
SAINT-AUBIN-DES-LANDES;LANDAVRAN;1109.0
SAINT-AUBIN-DES-LANDES;VITRÉ;815.2
SAINT-AUBIN-DES-LANDES;MONTREUIL-SOUS-PÉROUSE;990.6
SAINT-AUBIN-DES-LANDES;MARPIRÉ;2837.7
SAINT-AUBIN-DES-LANDES;VERGÉAL;908.4
SAINT-AUBIN-DES-LANDES;DOMAGNÉ;997.4
SAINT-AUBIN-DES-LANDES;CHÂTEAUBOURG;1050.2
SAINT-AUBIN-DES-LANDES;TAILLIS;1108.7
SAINT-AUBIN-DES-LANDES;BAIS;1061.4
SAINT-AUBIN-DES-LANDES;VAL-D'IZÉ;1225.7
SAINT-AUBIN-DES-LANDES;MOULINS;1571.8
SAINT-AUBIN-DES-LANDES;BALAZÉ;976.8
SAINT-AUBIN-DES-LANDES;DOURDAIN;1479.7
SAINT-AUBIN-DES-LANDES;DOMALAIN;1328.7
SAINT-AUBIN-DES-LANDES;ARGENTRÉ-DU-PLESSIS;1203.0
SAINT-AUBIN-DES-LANDES;ERBRÉE;1270.8
SAINT-AUBIN-DES-LANDES;SERVON-SUR-VILAINE;1096.0
SAINT-AUBIN-DES-LANDES;PIRÉ-CHANCÉ;1203.9
SAINT-AUBIN-DES-LANDES;SAINT-GERMAIN-DU-PINEL;1321.6
SAINT-AUBIN-DES-LANDES;LA BOUËXIÈRE;1465.2
SAINT-AUBIN-DES-LANDES;LIVRÉ-SUR-CHANGEON;1770.0
SAINT-AUBIN-DES-LANDES;CHÂTEAUGIRON;1561.8
SAINT-AUBIN-DES-LANDES;MOUTIERS;1307.0
SAINT-AUBIN-DES-LANDES;BRÉCÉ;1077.0
SAINT-AUBIN-DES-LANDES;MONDEVERT;1121.4
SAINT-AUBIN-DES-LANDES;SAINT-CHRISTOPHE-DES-BOIS;1432.4
SAINT-AUBIN-DES-LANDES;VISSEICHE;1389.1
SAINT-AUBIN-DES-LANDES;SAINT-M'HERVÉ;1278.4
SAINT-AUBIN-DES-LANDES;LA CHAPELLE-ERBRÉE;1441.3
SAINT-AUBIN-DES-LANDES;BOISTRUDAN;1618.6
SAINT-AUBIN-DES-LANDES;MECÉ;1717.5
SAINT-AUBIN-DES-LANDES;GENNES-SUR-SEICHE;1517.9
SAINT-AUBIN-DES-LANDES;MARCILLÉ-ROBERT;1699.4
SAINT-AUBIN-DES-LANDES;NOYAL-SUR-VILAINE;1327.9
SAINT-AUBIN-DES-LANDES;BRIELLES;1573.9
SAINT-AUBIN-DES-LANDES;CHÂTILLON-EN-VENDELAIS;1449.2
SAINT-AUBIN-DES-LANDES;MONTAUTOUR;1673.7
SAINT-AUBIN-DES-LANDES;MONTREUIL-DES-LANDES;1832.0
SAINT-AUBIN-DES-LANDES;BRÉAL-SOUS-VITRÉ;1266.4
SAINT-AUBIN-DES-LANDES;LA GUERCHE-DE-BRETAGNE;1560.8
SAINT-AUBIN-DES-LANDES;AVAILLES-SUR-SEICHE;1543.2
SAINT-AUBIN-DES-LANDES;ACIGNÉ;1473.1
SAINT-AUBIN-DES-LANDES;DOMLOUP;1646.8
SAINT-AUBIN-DES-LANDES;LE PERTRE;1774.8
SAINT-AUBIN-DES-LANDES;COMBOURTILLÉ;1814.8
SAINT-AUBIN-DES-LANDES;AMANLIS;1705.2
SAINT-AUBIN-DES-LANDES;ARBRISSEL;1915.9
SAINT-AUBIN-DES-LANDES;PARCÉ;1995.5
SAINT-AUBIN-DES-LANDES;LIFFRÉ;1914.1
SAINT-AUBIN-DES-LANDES;LA SELLE-GUERCHAISE;1744.4
SAINT-AUBIN-DES-LANDES;SAINT-AUBIN-DU-CORMIER;2754.8
SAINT-AUBIN-DES-LANDES;ESSÉ;2188.7
SAINT-AUBIN-DES-LANDES;MOUSSÉ;1949.0
SAINT-AUBIN-DES-LANDES;NOUVOITOU;1795.7
SAINT-AUBIN-DES-LANDES;RIVES-DU-COUESNON;2396.2
SAINT-AUBIN-DES-LANDES;PRINCÉ;2080.5
SAINT-AUBIN-DES-LANDES;GOSNÉ;2234.1
SAINT-AUBIN-DES-LANDES;BILLÉ;2058.2
SAINT-AUBIN-DES-LANDES;RETIERS;2342.5
SAINT-AUBIN-DES-LANDES;DROUGES;1810.3
SAINT-AUBIN-DES-LANDES;CESSON-SÉVIGNÉ;1592.0
SAINTE-COLOMBE;SAINTE-COLOMBE;0.0
SAINTE-COLOMBE;LA COUYÈRE;523.8
SAINTE-COLOMBE;LE THEIL-DE-BRETAGNE;777.9
SAINTE-COLOMBE;COËSMES;668.4
SAINTE-COLOMBE;THOURIE;790.3
SAINTE-COLOMBE;ESSÉ;1170.0
SAINTE-COLOMBE;JANZÉ;810.4
SAINTE-COLOMBE;TRESBŒUF;680.8
SAINTE-COLOMBE;LALLEU;698.8
SAINTE-COLOMBE;SAULNIÈRES;981.8
SAINTE-COLOMBE;RETIERS;1043.8
SAINTE-COLOMBE;BRIE;1081.1
SAINTE-COLOMBE;LA BOSSE-DE-BRETAGNE;961.9
SAINTE-COLOMBE;BOISTRUDAN;1477.4
SAINTE-COLOMBE;MARCILLÉ-ROBERT;1298.4
SAINTE-COLOMBE;LE SEL-DE-BRETAGNE;986.9
SAINTE-COLOMBE;TEILLAY;1347.0
SAINTE-COLOMBE;LE PETIT-FOUGERAY;1208.7
SAINTE-COLOMBE;MARTIGNÉ-FERCHAUD;1231.8
SAINTE-COLOMBE;AMANLIS;1377.0
SAINTE-COLOMBE;PIRÉ-CHANCÉ;1463.1
SAINTE-COLOMBE;CORPS-NUDS;1368.3
SAINTE-COLOMBE;ERCÉ-EN-LAMÉE;1248.0
SAINTE-COLOMBE;FORGES-LA-FORÊT;1405.7
SAINTE-COLOMBE;ARBRISSEL;1220.9
SAINTE-COLOMBE;VISSEICHE;1527.2
SAINTE-COLOMBE;PANCÉ;1213.2
SAINTE-COLOMBE;CHANTELOUP;1428.8
SAINTE-COLOMBE;MOUSSÉ;1466.9
SAINTE-COLOMBE;MOULINS;2023.5
SAINTE-COLOMBE;CREVIN;1529.5
SAINTE-COLOMBE;DROUGES;1525.0
SAINTE-COLOMBE;BOURGBARRÉ;1648.0
SAINTE-COLOMBE;CHELUN;1601.1
SAINTE-COLOMBE;CHÂTEAUGIRON;1706.0
SAINTE-COLOMBE;LA GUERCHE-DE-BRETAGNE;1649.5
SAINTE-COLOMBE;NOUVOITOU;1764.2
SAINTE-COLOMBE;EANCÉ;1672.8
SAINTE-COLOMBE;RANNÉE;1749.3
SAINTE-COLOMBE;BAIS;1989.4
SAINTE-COLOMBE;POLIGNÉ;1506.3
SAINTE-COLOMBE;SAINT-SULPICE-DES-LANDES;2404.5
SAINTE-COLOMBE;BAIN-DE-BRETAGNE;1781.3
SAINTE-COLOMBE;ORGÈRES;1730.3
SAINTE-COLOMBE;SAINT-ERBLON;1782.9
SAINTE-COLOMBE;DOMLOUP;2003.5
SAINTE-COLOMBE;DOMAGNÉ;2178.1
SAINTE-COLOMBE;LOUVIGNÉ-DE-BAIS;1987.7
SAINTE-COLOMBE;BOURG-DES-COMPTES;1700.0
SAINTE-COLOMBE;DOMALAIN;2171.8
SAINTE-COLOMBE;LAILLÉ;2239.6
SAINTE-COLOMBE;PLÉCHÂTEL;1942.0
SAINTE-COLOMBE;MOUTIERS;1861.5
SAINTE-COLOMBE;AVAILLES-SUR-SEICHE;1923.9
SAINTE-COLOMBE;VERN-SUR-SEICHE;1630.2
SAINTE-COLOMBE;LA SELLE-GUERCHAISE;1975.5
SAINTE-COLOMBE;LA DOMINELAIS;2090.1
SAINTE-COLOMBE;NOYAL-SUR-VILAINE;1951.9
SAINTE-COLOMBE;VERGÉAL;2402.2
SAINTE-COLOMBE;PONT-PÉAN;2092.0
SAINTE-COLOMBE;SAINT-DIDIER;2481.7
SAINTE-COLOMBE;CORNILLÉ;2411.9
SAINTE-COLOMBE;NOYAL-CHÂTILLON-SUR-SEICHE;1919.2
SAINTE-COLOMBE;CHANTEPIE;1893.6
SAINTE-COLOMBE;TORCÉ;2375.1
SAINTE-COLOMBE;LA NOË-BLANCHE;2201.9
SAINTE-COLOMBE;BRÉCÉ;2291.3
SAINTE-COLOMBE;SAINT-SENOUX;2291.3
SAINTE-COLOMBE;CHÂTEAUBOURG;2622.2
SAINTE-COLOMBE;SERVON-SUR-VILAINE;2314.5
SAINT-PÉRAN;SAINT-PÉRAN;0.0
SAINT-PÉRAN;SAINT-MALON-SUR-MEL;930.6
SAINT-PÉRAN;TREFFENDEL;1235.6
SAINT-PÉRAN;MONTERFIL;668.4
SAINT-PÉRAN;SAINT-GONLAY;994.6
SAINT-PÉRAN;PLÉLAN-LE-GRAND;561.5
SAINT-PÉRAN;IFFENDIC;923.1
SAINT-PÉRAN;BLÉRUAIS;1100.8
SAINT-PÉRAN;SAINT-MAUGAN;1217.6
SAINT-PÉRAN;MAXENT;1000.3
SAINT-PÉRAN;PAIMPONT;1044.4
SAINT-PÉRAN;LE VERGER;1159.6
SAINT-PÉRAN;SAINT-THURIAL;1192.2
SAINT-PÉRAN;MUEL;1328.9
SAINT-PÉRAN;MONTFORT-SUR-MEU;897.4
